region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,pct_have_motor,O_OR_Total,O_MTG_Total,R_Tot_Total,Oth_ten_type_Total,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Household,pct_house,pct_unit,pct_semi,pct_own,pct_rent,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6,Total_NofB_NS,Total_NofB_Total,Pct_NofB_1,Pct_NofB_2,Pct_NofB_3,Pct_NofB_4_or_m,Pct_Unem_loyment_P,Pct_LabForc_prticipation_P,Pct_Employment_to_populn_P,Pct_Bchelr_or_higher,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot,Pct_professionals_managers,One_method_Train_P,One_method_Bus_P,One_method_Ferry_P,One_method_Taxi_P,One_method_Car_as_driver_P,One_method_Car_as_passenger_P,One_method_Bicycle_P,One_method_Walked_only_P,pct_one_method_Train,pct_one_method_Bus,pct_one_method_Ferry,pct_one_method_Bicyle,SSC_CODE_2011,SSC_NAME_2011,CONF_VALUE,POA_CODE_2011,AREA_ALBERS_SQKM,suburb,latitude,longtitude,state
SSC60033,41,1925,772,335,2107,1.1,1892,2.8,0.982142857,85,68,14,0,0,167,0,0,0,0,167,1,0,0,0.916167665,0.083832335,3,12,67,67,16,3,0,168,0.017857143,0.071428571,0.398809524,0.511904762,3.9,66.8,64.1,0.640740741,14,47,0,19,17,8,0,3,0,108,0.564814815,0,7,0,0,145,15,7,3,0,0.028806584,0,0.028806584,60033,Bonnet Hill,Very good,7053,2.2325951,BONNET HILL,-42.972024,147.331126,
SSC60034,48,1300,403,150,1037,1.1,736,2.4,0.947368421,37,22,19,0,3,81,0,0,0,0,81,1,0,0,0.728395062,0.234567901,3,26,33,12,3,0,3,77,0.038961039,0.337662338,0.428571429,0.194805195,13.5,51.7,44.8,0.222222222,3,6,0,9,3,5,3,5,3,37,0.264705882,0,0,0,0,44,6,0,3,0,0,0,0,60034,Boomer Bay,Poor,7177,9.18261736,BOOMER BAY,-42.867523,147.828542,
SSC60035,44,832,353,165,753,1.1,700,2.2,0.929824561,77,53,38,0,6,161,10,0,3,0,174,0.925287356,0,0.057471264,0.747126437,0.218390805,5,46,89,23,5,8,0,176,0.028409091,0.261363636,0.505681818,0.204545455,3.7,50.8,48.9,0.152941176,7,7,6,13,9,4,3,6,3,58,0.254545455,0,5,0,0,86,11,5,18,0,0.03125,0,0.03125,60035,Bothwell,Poor,7030,9.1969384,BOTHWELL,-42.41812,147.138308,
SSC60036,42,1083,415,170,1044,1.1,864,2.5,0.96,60,55,15,0,3,0,130,3,0,0,133,0,0.022556391,0.977443609,0.864661654,0.112781955,3,19,76,26,6,0,0,130,0.023076923,0.146153846,0.584615385,0.246153846,6.3,56.6,53.1,0.155339806,7,8,6,14,20,11,0,10,0,76,0.197368421,0,0,0,0,108,15,3,7,0,0,0,0.017857143,60036,Bracknell,Acceptable,7302,1.41873557,BRACKNELL,-41.652009,146.937733,
SSC60037,52,949,355,33,833,1.1,715,2.2,0.963414634,47,26,15,0,0,88,0,0,0,0,88,1,0,0,0.829545455,0.170454545,6,19,46,9,3,0,4,83,0.072289157,0.228915663,0.554216867,0.144578313,15.8,44.2,37.2,0.075,0,6,6,6,3,3,0,6,0,30,0.2,0,3,0,0,38,0,3,8,0,0.046875,0,0.046875,60037,Branxholm,Acceptable,7261,0.60068614,BRANXHOLM,-41.168485,147.738812,
SSC60038,40,1329,582,235,1625,1.1,1437,2.9,1,56,68,10,3,3,140,0,0,0,0,140,1,0,0,0.885714286,0.071428571,0,17,66,44,5,4,4,136,0,0.125,0.485294118,0.389705882,4,65.4,62.8,0.258503401,7,14,6,14,27,10,0,16,0,94,0.223404255,0,0,0,0,151,8,0,3,0,0,0,0,60038,Bridgenorth,Acceptable,7277,59.55273615,BRIDGENORTH,-41.378544,146.974938,
SSC60039,32,1036,378,151,783,1.1,680,2.5,0.839568345,283,408,721,12,43,1306,68,93,0,0,1467,0.890252215,0.063394683,0.046353102,0.471029312,0.491479209,61,176,1094,91,11,5,28,1438,0.042420028,0.122392211,0.76077886,0.074408901,13.8,42.7,36.8,0.088424437,15,24,22,136,83,102,6,145,9,542,0.073170732,0,49,0,0,716,101,0,18,0,0.044223827,0,0,60039,Bridgewater (Tas.),Very good,7030,17.25459658,BRIDGEWATER (TAS.),-42.41812,147.138308,
SSC60040,46,1221,452,165,1015,1.1,788,2.2,0.959004392,320,198,162,8,15,636,6,55,3,3,703,0.904694168,0.078236131,0.008534851,0.736842105,0.230440967,18,154,350,141,24,6,9,693,0.025974026,0.222222222,0.505050505,0.246753247,6.3,53.4,50,0.222426471,29,53,25,66,55,55,3,47,6,339,0.246246246,0,0,3,0,484,30,0,30,0,0,0.004225352,0,60040,Bridport,Very good,7262,375.8292807,BRIDPORT,-41.002975,147.394214,
SSC60041,33,1450,562,260,1193,1.1,1073,2.6,0.970820189,338,670,253,6,26,1042,9,238,4,0,1293,0.805877804,0.184068059,0.006960557,0.779582367,0.195668987,12,286,682,258,35,7,9,1280,0.009375,0.2234375,0.5328125,0.234375,4.2,66.1,63.3,0.108421053,58,71,49,159,226,141,10,74,20,808,0.163705584,3,15,0,4,1178,124,3,32,0.001763668,0.008818342,0,0.001763668,60041,Brighton (Tas.),Very good,7030,23.95298106,BRIGHTON (TAS.),-42.41812,147.138308,
SSC60042,44,1148,468,100,1078,1.1,949,2.5,1,54,70,14,3,3,144,0,0,0,0,144,1,0,0,0.861111111,0.097222222,8,24,72,30,7,0,3,141,0.056737589,0.170212766,0.510638298,0.262411348,5.4,59.1,55.9,0.169642857,14,17,3,14,14,8,3,9,0,82,0.37804878,0,0,0,0,97,13,0,3,0,0,0,0,60042,Broadmarsh,Poor,7030,180.3215054,BROADMARSH,-42.41812,147.138308,
SSC60043,38,867,382,180,1005,1.1,758,2.2,0.951612903,89,85,75,0,6,225,3,27,0,0,255,0.882352941,0.105882353,0.011764706,0.682352941,0.294117647,6,48,166,30,3,0,3,253,0.023715415,0.18972332,0.656126482,0.130434783,8,56.8,52.3,0.122905028,3,6,6,31,28,27,0,16,0,117,0.076923077,0,3,0,3,177,22,0,3,0,0.011494253,0,0,60043,Brooklyn (Tas.),Very good,7320,0.40231284,BROOKLYN (TAS.),-41.070069,145.893987,
SSC60044,38,1248,533,170,1191,1,826,1.8,0.806153846,78,68,175,0,13,201,26,96,11,0,334,0.601796407,0.28742515,0.077844311,0.437125749,0.523952096,36,133,110,37,10,0,9,326,0.110429448,0.40797546,0.337423313,0.144171779,7.5,60.3,55.7,0.38267148,22,38,9,31,41,12,0,9,0,162,0.37037037,0,11,0,3,146,22,3,86,0,0.033232628,0,0.009063444,60044,Burnie,Very good,7320,1.33733258,BURNIE,-41.070069,145.893987,
SSC60045,44,1300,390,73,820,1.1,763,2.4,0.945054945,34,37,22,0,0,93,0,0,0,0,93,1,0,0,0.76344086,0.23655914,0,8,61,15,9,3,0,96,0,0.083333333,0.635416667,0.28125,9.5,62.7,56.8,0.245614035,9,6,9,6,3,3,0,6,0,42,0.357142857,0,0,0,0,72,9,0,3,0,0,0,0,60045,Bushy Park (Tas.),Poor,7140,54.61973316,BUSHY PARK (TAS.),-42.726483,147.030188,
SSC60046,38,1300,453,173,1339,1.1,991,2.9,0.968992248,46,59,24,0,4,127,6,0,0,0,133,0.954887218,0,0.045112782,0.789473684,0.180451128,3,14,64,40,3,3,3,127,0.023622047,0.11023622,0.503937008,0.362204724,6.9,60.8,56.6,0.209090909,8,15,4,14,12,8,0,11,0,72,0.319444444,0,0,0,0,103,8,0,3,0,0,0,0,60046,Calder,Poor,7325,80.88963841,CALDER,-41.07007,145.629108,
SSC60047,46,1517,620,147,1571,1.1,1221,2.6,0.988847584,126,107,35,0,9,261,3,0,13,0,277,0.942238267,0,0.010830325,0.841155235,0.126353791,13,40,122,75,21,0,0,271,0.04797048,0.147601476,0.450184502,0.354243542,3.6,67.6,65.2,0.34006734,25,43,9,33,47,18,0,13,6,194,0.361702128,0,6,0,0,277,17,0,12,0,0.015151515,0,0,60047,Cambridge (Tas.),Acceptable,7170,58.36739342,CAMBRIDGE (TAS.),-42.865743,147.469888,
SSC60048,43,1250,499,130,1214,1.1,1015,2.5,0.948717949,116,143,52,0,8,316,0,0,0,3,319,0.990595611,0,0,0.811912226,0.163009404,10,51,179,56,10,3,7,309,0.03236246,0.165048544,0.579288026,0.223300971,3.9,63.8,61.4,0.196153846,22,27,11,31,42,24,3,22,6,188,0.269230769,0,6,0,0,278,23,0,6,0,0.014184397,0,0,60048,Campania,Poor,7026,224.2981068,CAMPANIA,-42.664221,147.421446,
SSC60049,49,800,386,125,854,1.1,644,2.1,0.914285714,191,96,125,0,16,428,0,0,0,0,428,1,0,0,0.670560748,0.292056075,26,107,206,58,15,9,8,421,0.06175772,0.25415677,0.489311164,0.194774347,4.7,50.5,48.1,0.219607843,22,21,13,43,16,36,3,26,6,186,0.238888889,0,6,0,0,214,21,3,53,0,0.014669927,0,0.007334963,60049,Campbell Town,Acceptable,7210,923.4063226,CAMPBELL TOWN,-41.928807,147.49362,
SSC60050,51,0,296,75,733,1,335,1.7,0.413793103,8,0,18,0,5,31,0,0,0,0,31,1,0,0,0.258064516,0.580645161,0,11,14,4,0,0,3,29,0,0.379310345,0.482758621,0.137931034,33.3,50.9,34,0.333333333,5,4,0,0,0,0,0,0,0,9,1,0,0,0,0,9,4,0,6,0,0,0,0,60050,Cape Barren Island,Very good,7257,587.3303031,CAPE BARREN ISLAND,-40.391808,148.232722,
SSC60051,38,1257,537,260,1218,1.1,925,2.4,0.985626283,130,284,77,3,6,494,0,0,6,0,500,0.988,0,0,0.828,0.154,21,118,263,72,12,3,8,489,0.042944785,0.241308793,0.537832311,0.17791411,6.5,63.7,59.6,0.216091954,18,38,12,57,81,41,3,17,6,273,0.209737828,0,10,0,3,388,38,0,3,0,0.017452007,0,0,60051,Carlton (Tas.),Acceptable,7173,6.03594331,CARLTON (TAS.),-42.866624,147.644995,
SSC60052,43,1192,531,170,1233,1,1020,2.4,0.962025316,136,119,61,3,3,318,4,0,0,0,322,0.98757764,0,0.01242236,0.791925466,0.189440994,16,69,145,79,12,5,0,326,0.049079755,0.211656442,0.444785276,0.294478528,4.5,63.2,60.4,0.287719298,29,47,9,33,60,18,0,15,0,211,0.360189573,0,0,0,0,283,17,0,16,0,0,0,0,60052,Carrick (Tas.),Poor,7291,169.4127276,CARRICK (TAS.),-41.533413,147.010575,
